Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_x,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_y,Accesos por cada 100 hogares,Accesos por cada 100 hab,Mbps (Media de bajada),Región
2014,1,Jujuy,29765.0,4030.0,23.0,0.0,9.0,33827.0,1832.0,11498.0,18415.0,2002.0,56.0,0.0,0.0,0.0,33803.0,18.41535244687765,4.724302778829112,2.690263349406857,Noroeste
2014,1,La Pampa,15826.0,31305.0,513.0,5848.0,701.0,54193.0,7434.0,6535.0,32501.0,17.0,5.0,4.0,10.0,0.0,46506.0,48.42532103828204,15.994061954006705,2.64721042446136,Centro
2014,1,La Rioja,15663.0,0.0,14.0,0.0,34.0,15711.0,10.0,5111.0,9390.0,1165.0,35.0,0.0,0.0,0.0,15711.0,16.294104815837528,4.353174900044055,2.964740372987079,Noroeste
2014,1,Mendoza,148970.0,12076.0,2480.0,37.0,2282.0,165845.0,35.0,6.0,166655.0,19.0,10.0,6.0,9.0,0.0,166740.0,31.91312298660578,8.933318322823283,3.5026805565551156,Cuyo
2014,1,Misiones,56597.0,17191.0,4.0,150.0,8.0,73950.0,545.0,14460.0,52852.0,5139.0,958.0,0.0,0.0,0.0,73954.0,23.13653864847733,6.323160981949705,3.403126267679909,Noreste
2014,1,Neuquén,47790.0,28161.0,997.0,10381.0,3051.0,90380.0,4133.0,987.0,77148.0,84.0,1582.0,2.0,22.0,0.0,83958.0,49.79160519138556,14.882265766507492,3.5493016508254125,Patagonia
2014,1,Río Negro,64886.0,24156.0,876.0,3576.0,1572.0,95066.0,4670.0,4618.0,84304.0,73.0,1062.0,1.0,8.0,0.0,94736.0,44.913957131788514,13.867842232252002,3.353796318189495,Patagonia
2014,1,Salta,73131.0,17538.0,45.0,8.0,568.0,91290.0,53.0,19677.0,64061.0,7192.0,314.0,0.0,0.0,0.0,91297.0,28.699559509630678,6.976877486214764,3.3009019792545207,Noroeste
2014,1,San Juan,48161.0,434.0,722.0,808.0,1173.0,51298.0,531.0,2.0,51056.0,0.0,0.0,0.0,0.0,0.0,51589.0,27.59549302299609,7.050796578649686,3.4691384597491712,Cuyo
2014,1,San Luis,11306.0,428.0,354.0,21.0,448.0,12557.0,7.0,3.0,12544.0,0.0,1.0,0.0,2.0,0.0,12557.0,9.347207842190002,2.684668505334274,3.5028153221310823,Cuyo
2014,1,Santa Cruz,18927.0,100.0,381.0,4092.0,3264.0,26764.0,161.0,1625.0,24972.0,1.0,1.0,0.0,0.0,0.0,26760.0,28.939093063577776,8.677326900880571,3.315991479820628,Patagonia
2014,1,Santa Fe,322662.0,174296.0,3059.0,5951.0,644.0,506612.0,8456.0,124468.0,345225.0,20328.0,6845.0,23.0,668.0,0.0,506013.0,47.84766256547095,15.077800919408592,3.1474068452786788,Centro
2014,1,Santiago Del Estero,32567.0,3598.0,19.0,915.0,34.0,37133.0,1234.0,10531.0,22817.0,2422.0,109.0,0.0,0.0,0.0,37113.0,16.309923503967603,4.058899015580628,2.9494717214992052,Noroeste
2014,1,Tierra Del Fuego,21618.0,2837.0,648.0,1.0,2934.0,28038.0,12.0,607.0,30902.0,6.0,0.0,0.0,0.0,0.0,31527.0,63.965925574153744,19.10492102645171,3.446887937323564,Patagonia
2014,1,Tucumán,129717.0,83.0,121.0,13.0,98.0,130032.0,6.0,34672.0,83210.0,11779.0,362.0,3.0,0.0,0.0,130032.0,33.4209747934719,8.307214637543202,3.208341823551126,Noroeste
